county,year,CAUSE,sex,ageG,Ndeaths,YLL,pop,US2000POP
California,2015,A08,Male,25 - 34,0,0,2862053.8774267,37233
California,2015,A08,Male,35 - 44,0,0,2610328.43629372,44659
California,2015,A08,Male,45 - 54,0,0,2624479.43166624,37030
California,2015,A08,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,A08,Male,55 - 64,0,0,2274939.20150442,23961
California,2015,A08,Male,65 - 74,0,0,1402530.1357992,18136
California,2015,A08,Male,75 - 84,0,0,654687.385951686,12315
California,2015,A08,Male,85 - 999,0,0,258171.3139369661,4259
California,2015,A08,Female,0 - 4,0,0,1236098.2828526,18987
California,2015,A08,Female,15 - 24,16,1130.03,2688709.2050163,38077
California,2015,A08,Female,25 - 34,28,1726.26,2695450.3086035,37233
California,2015,A08,Female,35 - 44,26,1399.77,2580921.84044745,44659
California,2015,A08,Female,45 - 54,15,635.5,2639532.1864496,37030
California,2015,A08,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,A08,Female,55 - 64,0,0,2410080.6048211,23961
California,2015,A08,Female,65 - 74,0,0,1595696.44443348,18136
California,2015,A08,Female,75 - 84,0,0,846629.59131603,12315
California,2015,A08,Female,85 - 999,0,0,454577.128046259,4259
California,2015,A08,Total,0 - 4,0,0,2522606.72522999,18987
California,2015,A08,Total,15 - 24,16,1130.03,5556623.5145469,38077
California,2015,A08,Total,25 - 34,28,1726.26,5557504.1860302,37233
California,2015,A08,Total,35 - 44,26,1399.77,5191250.27674117,44659
California,2015,A08,Total,45 - 54,15,635.5,5264011.61811584,37030
California,2015,A08,Total,5 - 14,0,0,5070500.87350759,39977
California,2015,A08,Total,55 - 64,0,0,4685019.80632552,23961
California,2015,A08,Total,65 - 74,0,0,2998226.58023268,18136
California,2015,A08,Total,75 - 84,0,0,1501316.977267716,12315
California,2015,A08,Total,85 - 999,0,0,712748.441983225,4259
California,2015,A09,Male,0 - 4,598,54979.18,1286508.44237739,18987
California,2015,A09,Male,15 - 24,0,0,2867914.3095306,38077
California,2015,A09,Male,25 - 34,0,0,2862053.8774267,37233
California,2015,A09,Male,35 - 44,0,0,2610328.43629372,44659
California,2015,A09,Male,45 - 54,0,0,2624479.43166624,37030
California,2015,A09,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,A09,Male,55 - 64,0,0,2274939.20150442,23961
California,2015,A09,Male,65 - 74,0,0,1402530.1357992,18136
California,2015,A09,Male,75 - 84,0,0,654687.385951686,12315
California,2015,A09,Male,85 - 999,0,0,258171.3139369661,4259
California,2015,A09,Female,0 - 4,511,46980.4,1236098.2828526,18987
California,2015,A09,Female,15 - 24,1,76.04,2688709.2050163,38077
California,2015,A09,Female,25 - 34,0,0,2695450.3086035,37233
California,2015,A09,Female,35 - 44,1,56.16,2580921.84044745,44659
California,2015,A09,Female,45 - 54,0,0,2639532.1864496,37030
California,2015,A09,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,A09,Female,55 - 64,1,34.58,2410080.6048211,23961
California,2015,A09,Female,65 - 74,0,0,1595696.44443348,18136
California,2015,A09,Female,75 - 84,0,0,846629.59131603,12315
California,2015,A09,Female,85 - 999,0,0,454577.128046259,4259
California,2015,A09,Total,0 - 4,1111,102143.45999999999,2522606.72522999,18987
California,2015,A09,Total,15 - 24,1,76.04,5556623.5145469,38077
California,2015,A09,Total,25 - 34,0,0,5557504.1860302,37233
California,2015,A09,Total,35 - 44,1,56.16,5191250.27674117,44659
California,2015,A09,Total,45 - 54,0,0,5264011.61811584,37030
California,2015,A09,Total,5 - 14,0,0,5070500.87350759,39977
California,2015,A09,Total,55 - 64,1,34.58,4685019.80632552,23961
California,2015,A09,Total,65 - 74,0,0,2998226.58023268,18136
California,2015,A09,Total,75 - 84,0,0,1501316.977267716,12315
California,2015,A09,Total,85 - 999,0,0,712748.441983225,4259
California,2015,A99,Male,0 - 4,22,2011.08,1286508.44237739,18987
California,2015,A99,Male,15 - 24,12,853.77,2867914.3095306,38077
California,2015,A99,Male,25 - 34,16,992.8199999999999,2862053.8774267,37233
California,2015,A99,Male,35 - 44,56,2957.95,2610328.43629372,44659
California,2015,A99,Male,45 - 54,110,4641.65,2624479.43166624,37030
California,2015,A99,Male,5 - 14,4,336.1,2590091.0668619,39977
California,2015,A99,Male,55 - 64,251,8272.69,2274939.20150442,23961
California,2015,A99,Male,65 - 74,370,8775.33,1402530.1357992,18136
California,2015,A99,Male,75 - 84,432,6345.83,654687.385951686,12315
California,2015,A99,Male,85 - 999,536,4084.56,258171.3139369661,4259
California,2015,A99,Female,0 - 4,26,2378.7799999999997,1236098.2828526,18987
California,2015,A99,Female,15 - 24,4,283.25,2688709.2050163,38077
California,2015,A99,Female,25 - 34,14,863.63,2695450.3086035,37233
California,2015,A99,Female,35 - 44,28,1471.56,2580921.84044745,44659
California,2015,A99,Female,45 - 54,95,3992.36,2639532.1864496,37030
California,2015,A99,Female,5 - 14,7,564.22,2480409.80664569,39977
California,2015,A99,Female,55 - 64,200,6607.44,2410080.6048211,23961
California,2015,A99,Female,65 - 74,330,7700.46,1595696.44443348,18136
California,2015,A99,Female,75 - 84,482,6963.62,846629.59131603,12315
California,2015,A99,Female,85 - 999,755,5487.69,454577.128046259,4259
California,2015,A99,Total,0 - 4,48,4389.86,2522606.72522999,18987
California,2015,A99,Total,15 - 24,16,1137.02,5556623.5145469,38077
California,2015,A99,Total,25 - 34,30,1856.45,5557504.1860302,37233
California,2015,A99,Total,35 - 44,84,4429.51,5191250.27674117,44659
California,2015,A99,Total,45 - 54,205,8634.01,5264011.61811584,37030
California,2015,A99,Total,5 - 14,11,900.32,5070500.87350759,39977
California,2015,A99,Total,55 - 64,451,14880.13,4685019.80632552,23961
California,2015,A99,Total,65 - 74,700,16475.79,2998226.58023268,18136
California,2015,A99,Total,75 - 84,914,13309.45,1501316.977267716,12315
California,2015,A99,Total,85 - 999,1291,9572.25,712748.441983225,4259
California,2015,B,Male,0 - 4,24,2157.96,1286508.44237739,18987
California,2015,B,Male,15 - 24,134,9649.85,2867914.3095306,38077
California,2015,B,Male,25 - 34,263,16413.26,2862053.8774267,37233
California,2015,B,Male,35 - 44,532,27716.44,2610328.43629372,44659
California,2015,B,Male,45 - 54,1973,82476.59,2624479.43166624,37030
California,2015,B,Male,5 - 14,60,4941.67,2590091.0668619,39977
California,2015,B,Male,55 - 64,5890,192317.82,2274939.20150442,23961
California,2015,B,Male,65 - 74,8428,199103.94,1402530.1357992,18136
California,2015,B,Male,75 - 84,7975,118858.33,654687.385951686,12315
California,2015,B,Male,85 - 999,5643,45543.88,258171.3139369661,4259
California,2015,B,Female,0 - 4,26,2338.92,1236098.2828526,18987
California,2015,B,Female,15 - 24,83,5967.9,2688709.2050163,38077
California,2015,B,Female,25 - 34,234,14428.2,2695450.3086035,37233
California,2015,B,Female,35 - 44,754,38942.43,2580921.84044745,44659
California,2015,B,Female,45 - 54,2305,96790.97,2639532.1864496,37030
California,2015,B,Female,5 - 14,46,3787.27,2480409.80664569,39977
California,2015,B,Female,55 - 64,5005,164025.54,2410080.6048211,23961
California,2015,B,Female,65 - 74,7102,167848.09,1595696.44443348,18136
California,2015,B,Female,75 - 84,7149,106897.41,846629.59131603,12315
California,2015,B,Female,85 - 999,5970,47016.159999999996,454577.128046259,4259
California,2015,B,Total,0 - 4,50,4496.88,2522606.72522999,18987
California,2015,B,Total,15 - 24,217,15617.75,5556623.5145469,38077
California,2015,B,Total,25 - 34,497,30841.46,5557504.1860302,37233
California,2015,B,Total,35 - 44,1286,66658.87,5191250.27674117,44659
California,2015,B,Total,45 - 54,4278,179267.56,5264011.61811584,37030
California,2015,B,Total,5 - 14,106,8728.94,5070500.87350759,39977
California,2015,B,Total,55 - 64,10895,356343.36,4685019.80632552,23961
California,2015,B,Total,65 - 74,15530,366952.03,2998226.58023268,18136
California,2015,B,Total,75 - 84,15124,225755.74,1501316.977267716,12315
California,2015,B,Total,85 - 999,11613,92560.04,712748.441983225,4259
California,2015,B01,Male,0 - 4,0,0,1286508.44237739,18987
California,2015,B01,Male,15 - 24,5,366.26,2867914.3095306,38077
California,2015,B01,Male,25 - 34,6,367.71000000000004,2862053.8774267,37233
California,2015,B01,Male,35 - 44,23,1212.56,2610328.43629372,44659
California,2015,B01,Male,45 - 54,80,3355.15,2624479.43166624,37030
California,2015,B01,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,B01,Male,55 - 64,190,6230.4,2274939.20150442,23961
California,2015,B01,Male,65 - 74,224,5360.58,1402530.1357992,18136
California,2015,B01,Male,75 - 84,138,2081.89,654687.385951686,12315
California,2015,B01,Male,85 - 999,105,878.79,258171.3139369661,4259
California,2015,B01,Female,0 - 4,0,0,1236098.2828526,18987
California,2015,B01,Female,15 - 24,1,76.04,2688709.2050163,38077
California,2015,B01,Female,25 - 34,3,179.38,2695450.3086035,37233
California,2015,B01,Female,35 - 44,3,159.57,2580921.84044745,44659
California,2015,B01,Female,45 - 54,28,1180.3600000000001,2639532.1864496,37030
California,2015,B01,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,B01,Female,55 - 64,66,2163.28,2410080.6048211,23961
California,2015,B01,Female,65 - 74,73,1724.56,1595696.44443348,18136
California,2015,B01,Female,75 - 84,68,1015.09,846629.59131603,12315
California,2015,B01,Female,85 - 999,66,503.23,454577.128046259,4259
California,2015,B01,Total,0 - 4,0,0,2522606.72522999,18987
California,2015,B01,Total,15 - 24,6,442.3,5556623.5145469,38077
California,2015,B01,Total,25 - 34,9,547.09,5557504.1860302,37233
California,2015,B01,Total,35 - 44,26,1372.13,5191250.27674117,44659
California,2015,B01,Total,45 - 54,108,4535.51,5264011.61811584,37030
California,2015,B01,Total,5 - 14,0,0,5070500.87350759,39977
California,2015,B01,Total,55 - 64,256,8393.68,4685019.80632552,23961
California,2015,B01,Total,65 - 74,297,7085.14,2998226.58023268,18136
California,2015,B01,Total,75 - 84,206,3096.98,1501316.977267716,12315
California,2015,B01,Total,85 - 999,171,1382.02,712748.441983225,4259
California,2015,B02,Male,0 - 4,0,0,1286508.44237739,18987
California,2015,B02,Male,15 - 24,1,74.05,2867914.3095306,38077
California,2015,B02,Male,25 - 34,2,131.18,2862053.8774267,37233
California,2015,B02,Male,35 - 44,18,920.87,2610328.43629372,44659
California,2015,B02,Male,45 - 54,75,3111.9700000000003,2624479.43166624,37030
California,2015,B02,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,B02,Male,55 - 64,254,8310.98,2274939.20150442,23961
California,2015,B02,Male,65 - 74,355,8490.4,1402530.1357992,18136
California,2015,B02,Male,75 - 84,235,3590.35,654687.385951686,12315
California,2015,B02,Male,85 - 999,117,994.78,258171.3139369661,4259
California,2015,B02,Female,0 - 4,0,0,1236098.2828526,18987
California,2015,B02,Female,15 - 24,0,0,2688709.2050163,38077
California,2015,B02,Female,25 - 34,0,0,2695450.3086035,37233
California,2015,B02,Female,35 - 44,0,0,2580921.84044745,44659
California,2015,B02,Female,45 - 54,10,409.98,2639532.1864496,37030
California,2015,B02,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,B02,Female,55 - 64,40,1289.97,2410080.6048211,23961
California,2015,B02,Female,65 - 74,71,1664.39,1595696.44443348,18136
California,2015,B02,Female,75 - 84,99,1486.79,846629.59131603,12315
California,2015,B02,Female,85 - 999,58,480.11,454577.128046259,4259
California,2015,B02,Total,0 - 4,0,0,2522606.72522999,18987
California,2015,B02,Total,15 - 24,1,74.05,5556623.5145469,38077
California,2015,B02,Total,25 - 34,2,131.18,5557504.1860302,37233
California,2015,B02,Total,35 - 44,18,920.87,5191250.27674117,44659
California,2015,B02,Total,45 - 54,85,3521.95,5264011.61811584,37030
California,2015,B02,Total,5 - 14,0,0,5070500.87350759,39977
California,2015,B02,Total,55 - 64,294,9600.95,4685019.80632552,23961
California,2015,B02,Total,65 - 74,426,10154.789999999999,2998226.58023268,18136
California,2015,B02,Total,75 - 84,334,5077.14,1501316.977267716,12315
California,2015,B02,Total,85 - 999,175,1474.8899999999999,712748.441983225,4259
California,2015,B03,Male,0 - 4,0,0,1286508.44237739,18987
California,2015,B03,Male,15 - 24,4,278.28,2867914.3095306,38077
California,2015,B03,Male,25 - 34,7,430.82,2862053.8774267,37233
California,2015,B03,Male,35 - 44,43,2243.7,2610328.43629372,44659
California,2015,B03,Male,45 - 54,97,4081.1,2624479.43166624,37030
California,2015,B03,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,B03,Male,55 - 64,199,6570.57,2274939.20150442,23961
California,2015,B03,Male,65 - 74,234,5530.92,1402530.1357992,18136
California,2015,B03,Male,75 - 84,220,3273.7400000000002,654687.385951686,12315
California,2015,B03,Male,85 - 999,129,1071.53,258171.3139369661,4259
California,2015,B03,Female,0 - 4,0,0,1236098.2828526,18987
California,2015,B03,Female,15 - 24,3,215.18,2688709.2050163,38077
California,2015,B03,Female,25 - 34,12,734.42,2695450.3086035,37233
California,2015,B03,Female,35 - 44,36,1850.59,2580921.84044745,44659
California,2015,B03,Female,45 - 54,73,3086.89,2639532.1864496,37030
California,2015,B03,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,B03,Female,55 - 64,122,3993.35,2410080.6048211,23961
California,2015,B03,Female,65 - 74,142,3308.71,1595696.44443348,18136
California,2015,B03,Female,75 - 84,161,2363.23,846629.59131603,12315
California,2015,B03,Female,85 - 999,149,1153.66,454577.128046259,4259
California,2015,B03,Total,0 - 4,0,0,2522606.72522999,18987
California,2015,B03,Total,15 - 24,7,493.46,5556623.5145469,38077
California,2015,B03,Total,25 - 34,19,1165.24,5557504.1860302,37233
California,2015,B03,Total,35 - 44,79,4094.29,5191250.27674117,44659
California,2015,B03,Total,45 - 54,170,7167.99,5264011.61811584,37030
California,2015,B03,Total,5 - 14,0,0,5070500.87350759,39977
California,2015,B03,Total,55 - 64,321,10563.92,4685019.80632552,23961
California,2015,B03,Total,65 - 74,376,8839.63,2998226.58023268,18136
California,2015,B03,Total,75 - 84,381,5636.97,1501316.977267716,12315
California,2015,B03,Total,85 - 999,278,2225.19,712748.441983225,4259
California,2015,B04,Male,0 - 4,0,0,1286508.44237739,18987
California,2015,B04,Male,15 - 24,3,215.19,2867914.3095306,38077
California,2015,B04,Male,25 - 34,32,1982.63,2862053.8774267,37233
California,2015,B04,Male,35 - 44,73,3784.12,2610328.43629372,44659
California,2015,B04,Male,45 - 54,294,12340.08,2624479.43166624,37030
California,2015,B04,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,B04,Male,55 - 64,621,20472.37,2274939.20150442,23961
California,2015,B04,Male,65 - 74,667,15846.19,1402530.1357992,18136
California,2015,B04,Male,75 - 84,632,9381.83,654687.385951686,12315
California,2015,B04,Male,85 - 999,497,3971.87,258171.3139369661,4259
California,2015,B04,Female,0 - 4,0,0,1236098.2828526,18987
California,2015,B04,Female,15 - 24,2,146.11,2688709.2050163,38077
California,2015,B04,Female,25 - 34,19,1168.23,2695450.3086035,37233
California,2015,B04,Female,35 - 44,82,4197.53,2580921.84044745,44659
California,2015,B04,Female,45 - 54,242,10125.29,2639532.1864496,37030
California,2015,B04,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,B04,Female,55 - 64,428,14150.97,2410080.6048211,23961
California,2015,B04,Female,65 - 74,540,12792.96,1595696.44443348,18136
California,2015,B04,Female,75 - 84,611,9068.7,846629.59131603,12315
California,2015,B04,Female,85 - 999,758,5722.7699999999995,454577.128046259,4259
California,2015,B04,Total,0 - 4,0,0,2522606.72522999,18987
California,2015,B04,Total,15 - 24,5,361.3,5556623.5145469,38077
California,2015,B04,Total,25 - 34,51,3150.86,5557504.1860302,37233
California,2015,B04,Total,35 - 44,155,7981.65,5191250.27674117,44659
California,2015,B04,Total,45 - 54,536,22465.37,5264011.61811584,37030
California,2015,B04,Total,5 - 14,0,0,5070500.87350759,39977
California,2015,B04,Total,55 - 64,1049,34623.34,4685019.80632552,23961
California,2015,B04,Total,65 - 74,1207,28639.149999999998,2998226.58023268,18136
California,2015,B04,Total,75 - 84,1243,18450.53,1501316.977267716,12315
California,2015,B04,Total,85 - 999,1255,9694.64,712748.441983225,4259
California,2015,B05,Male,0 - 4,1,88.02,1286508.44237739,18987
California,2015,B05,Male,15 - 24,1,69.07,2867914.3095306,38077
California,2015,B05,Male,25 - 34,8,502.88,2862053.8774267,37233
California,2015,B05,Male,35 - 44,34,1736.31,2610328.43629372,44659
California,2015,B05,Male,45 - 54,188,7771.11,2624479.43166624,37030
California,2015,B05,Male,5 - 14,2,163.06,2590091.0668619,39977
California,2015,B05,Male,55 - 64,724,23730.13,2274939.20150442,23961
California,2015,B05,Male,65 - 74,644,15562.73,1402530.1357992,18136
California,2015,B05,Male,75 - 84,408,6160.01,654687.385951686,12315
California,2015,B05,Male,85 - 999,191,1593.1399999999999,258171.3139369661,4259
California,2015,B05,Female,0 - 4,1,91,1236098.2828526,18987
California,2015,B05,Female,15 - 24,2,145.12,2688709.2050163,38077
California,2015,B05,Female,25 - 34,3,179.39,2695450.3086035,37233
California,2015,B05,Female,35 - 44,22,1127.7,2580921.84044745,44659
California,2015,B05,Female,45 - 54,69,2864.57,2639532.1864496,37030
California,2015,B05,Female,5 - 14,0,0,2480409.80664569,39977
California,2015,B05,Female,55 - 64,225,7354.19,2410080.6048211,23961
California,2015,B05,Female,65 - 74,326,7715.48,1595696.44443348,18136
California,2015,B05,Female,75 - 84,289,4367.97,846629.59131603,12315
California,2015,B05,Female,85 - 999,195,1583.32,454577.128046259,4259
California,2015,B05,Total,0 - 4,2,179.01999999999998,2522606.72522999,18987
California,2015,B05,Total,15 - 24,3,214.19,5556623.5145469,38077
California,2015,B05,Total,25 - 34,11,682.27,5557504.1860302,37233
California,2015,B05,Total,35 - 44,56,2864.01,5191250.27674117,44659
California,2015,B05,Total,45 - 54,257,10635.68,5264011.61811584,37030
California,2015,B05,Total,5 - 14,2,163.06,5070500.87350759,39977
California,2015,B05,Total,55 - 64,949,31084.32,4685019.80632552,23961
California,2015,B05,Total,65 - 74,970,23278.21,2998226.58023268,18136
California,2015,B05,Total,75 - 84,697,10527.98,1501316.977267716,12315
California,2015,B05,Total,85 - 999,386,3176.46,712748.441983225,4259
California,2015,B06,Male,0 - 4,0,0,1286508.44237739,18987
California,2015,B06,Male,15 - 24,1,69.07,2867914.3095306,38077
California,2015,B06,Male,25 - 34,4,240.51,2862053.8774267,37233
California,2015,B06,Male,35 - 44,26,1349.33,2610328.43629372,44659
California,2015,B06,Male,45 - 54,146,6098.27,2624479.43166624,37030
California,2015,B06,Male,5 - 14,0,0,2590091.0668619,39977
California,2015,B06,Male,55 - 64,462,15035.83,2274939.20150442,23961
